Date, Open, High, Low, Close, Volume
10/08/2008,8,8,8,8,74900
10/07/2008,8,8,8,8,64500
10/06/2008,8.15,8.15,8.15,8.15,46300
10/03/2008,7.75,7.75,7.75,7.75,86700
10/02/2008,8,8,8,8,21100
09/30/08,7.75,7.75,7.75,7.75,49400
09/29/08,7.75,7.75,7.75,7.75,42200
09/26/08,7.45,7.45,7.45,7.45,9100
09/25/08,7.7,7.7,7.7,7.7,62200
09/24/08,7.8,7.8,7.8,7.8,80800
09/23/08,8.05,8.05,8.05,8.05,219050
09/22/08,8.6,8.6,8.6,8.6,40600
09/19/08,8.65,8.65,8.65,8.65,70045
09/18/08,8.9,8.9,8.9,8.9,45600
09/17/08,9.05,9.05,9.05,9.05,11600
09/16/08,9.25,9.25,9.25,9.25,14300
09/15/08,9.65,9.65,9.65,9.65,21800
09/12/2008,9.55,9.55,9.55,9.55,54000
09/11/2008,10.45,10.45,10.45,10.45,6500
09/10/2008,11.05,11.05,11.05,11.05,2100
09/09/2008,11.6,11.6,11.6,11.6,11700
09/08/2008,11.55,11.55,11.55,11.55,37700
09/05/2008,11.6,11.6,11.6,11.6,6800
09/04/2008,11.55,11.55,11.55,11.55,10700
09/03/2008,11.5,11.5,11.5,11.5,13200
09/02/2008,11.8,11.8,11.8,11.8,3700
09/01/2008,11.5,11.5,11.5,11.5,112000
08/29/08,11.7,11.7,11.7,11.7,5900
08/28/08,11.65,11.65,11.65,11.65,9100
08/27/08,12.45,12.45,12.45,12.45,22100
08/26/08,12.55,12.55,12.55,12.55,7100
08/25/08,12.55,12.55,12.55,12.55,8100
08/22/08,12.7,12.7,12.7,12.7,16000
08/21/08,12.65,12.65,12.65,12.65,21300
08/20/08,12.55,12.55,12.55,12.55,32200
08/19/08,12.6,12.6,12.6,12.6,18800
08/18/08,12.3,12.3,12.3,12.3,10600
08/15/08,12,12,12,12,34900
08/14/08,11.85,11.85,11.85,11.85,22400
08/13/08,11.9,11.9,11.9,11.9,22800
08/12/2008,12.05,12.05,12.05,12.05,10800
08/11/2008,12,12,12,12,1600
08/08/2008,12,12,12,12,10800
08/07/2008,12.25,12.25,12.25,12.25,11700
08/06/2008,12.2,12.2,12.2,12.2,7900
08/05/2008,12.65,12.65,12.65,12.65,18300
08/04/2008,12.5,12.5,12.5,12.5,108700
08/01/2008,12.65,12.65,12.65,12.65,26300
07/31/08,12.95,12.95,12.95,12.95,22600
07/30/08,13.15,13.15,13.15,13.15,23800
07/29/08,13.4,13.4,13.4,13.4,8900
07/28/08,13.45,13.45,13.45,13.45,20000
07/25/08,13.45,13.45,13.45,13.45,20500
07/24/08,13.4,13.4,13.4,13.4,31850
07/23/08,13.05,13.05,13.05,13.05,27200
07/22/08,13.35,13.35,13.35,13.35,5300
07/21/08,13.45,13.45,13.45,13.45,57300
07/18/08,13.55,13.55,13.55,13.55,13100
07/17/08,13.4,13.4,13.4,13.4,47100
07/16/08,13.35,13.35,13.35,13.35,53300
07/15/08,13.15,13.15,13.15,13.15,54700
07/14/08,13.5,13.5,13.5,13.5,12950
07/11/2008,13.65,13.65,13.65,13.65,22800
07/10/2008,13.15,13.15,13.15,13.15,11100
07/09/2008,12.95,12.95,12.95,12.95,9800
07/08/2008,13,13,13,13,59000
07/07/2008,13.75,13.75,13.75,13.75,46000
07/04/2008,14,14,14,14,28000
07/03/2008,14.2,14.2,14.2,14.2,120670
07/02/2008,13.95,13.95,13.95,13.95,38900
07/01/2008,14.55,14.55,14.55,14.55,39500
06/30/08,14.2,14.2,14.2,14.2,33100
06/27/08,14,14,14,14,38100
06/26/08,14,14,14,14,31700
06/25/08,14,14,14,14,3600
06/24/08,14.25,14.25,14.25,14.25,48700
06/23/08,14.7,14.7,14.7,14.7,5300
06/20/08,14.75,14.75,14.75,14.75,11800
06/19/08,14.9,14.9,14.9,14.9,169200
06/18/08,14.25,14.25,14.25,14.25,23300
06/17/08,14.5,14.5,14.5,14.5,14400
06/16/08,15.05,15.05,15.05,15.05,45300
06/13/08,14.75,14.75,14.75,14.75,1500
06/12/2008,15.05,15.05,15.05,15.05,5900
06/11/2008,15.2,15.2,15.2,15.2,51300
06/10/2008,15.1,15.1,15.1,15.1,28300
06/09/2008,15.15,15.15,15.15,15.15,9700
06/06/2008,15.3,15.3,15.3,15.3,77500
06/05/2008,14.7,14.7,14.7,14.7,8600
06/04/2008,14.7,14.7,14.7,14.7,37300
06/03/2008,14.1,14.1,14.1,14.1,33400
05/30/08,14,14,14,14,27500
05/29/08,14,14,14,14,158400
05/28/08,14.2,14.2,14.2,14.2,17700
05/27/08,13.95,13.95,13.95,13.95,38600
05/26/08,14.05,14.05,14.05,14.05,28700
05/23/08,14.2,14.2,14.2,14.2,58900
05/22/08,14.5,14.5,14.5,14.5,14500
05/21/08,15.05,15.05,15.05,15.05,23800
05/20/08,15.55,15.55,15.55,15.55,129200
05/19/08,15.25,15.25,15.25,15.25,18900
05/16/08,15.5,15.5,15.5,15.5,16100
05/15/08,15.6,15.6,15.6,15.6,18700
05/14/08,15.7,15.7,15.7,15.7,29300
05/13/08,15.95,15.95,15.95,15.95,16900
05/12/2008,15.95,15.95,15.95,15.95,5700
05/09/2008,16.05,16.05,16.05,16.05,80000
05/08/2008,16.15,16.15,16.15,16.15,20900
05/07/2008,16.25,16.25,16.25,16.25,22000
05/06/2008,17.2,17.2,17.2,17.2,85600
05/05/2008,16.4,16.4,16.4,16.4,33900
05/02/2008,16.2,16.2,16.2,16.2,23700
04/30/08,16.4,16.4,16.4,16.4,39835
04/29/08,15.65,15.65,15.65,15.65,59400
04/28/08,16.2,16.2,16.2,16.2,31100
04/25/08,16.25,16.25,16.25,16.25,32100
04/24/08,16,16,16,16,99900
04/23/08,15.55,15.55,15.55,15.55,13500
04/22/08,14.95,14.95,14.95,14.95,20400
04/21/08,15.05,15.05,15.05,15.05,14100
04/18/08,15.05,15.05,15.05,15.05,45700
04/17/08,15.25,15.25,15.25,15.25,13300
04/16/08,15.05,15.05,15.05,15.05,7340
04/15/08,15,15,15,15,37600
04/14/08,14.75,14.75,14.75,14.75,23100
04/11/2008,15,15,15,15,15500
04/10/2008,15.15,15.15,15.15,15.15,11200
04/09/2008,14.8,14.8,14.8,14.8,54100
04/08/2008,14.8,14.8,14.8,14.8,14700
04/07/2008,14,14,14,14,49800
04/04/2008,14,14,14,14,23300
04/03/2008,14.1,14.1,14.1,14.1,64700
04/02/2008,13.95,13.95,13.95,13.95,28100
04/01/2008,13.8,13.8,13.8,13.8,22400
03/31/08,13.85,13.85,13.85,13.85,9400
03/28/08,14.1,14.1,14.1,14.1,8900
03/27/08,13.8,13.8,13.8,13.8,53240
03/26/08,14.3,14.3,14.3,14.3,8400
03/25/08,14.65,14.65,14.65,14.65,10100
03/20/08,13.95,13.95,13.95,13.95,53000
03/19/08,13.25,13.25,13.25,13.25,11200
03/18/08,13.45,13.45,13.45,13.45,27850
03/17/08,13.9,13.9,13.9,13.9,26100
03/14/08,14.7,14.7,14.7,14.7,164100
03/13/08,15.1,15.1,15.1,15.1,35650
03/12/2008,15.75,15.75,15.75,15.75,44400
03/11/2008,16.05,16.05,16.05,16.05,30300
03/10/2008,16.45,16.45,16.45,16.45,38800
03/07/2008,16.6,16.6,16.6,16.6,80600
03/06/2008,16.85,16.85,16.85,16.85,55800
03/05/2008,15.85,15.85,15.85,15.85,53800
03/04/2008,15.35,15.35,15.35,15.35,18900
03/03/2008,15.05,15.05,15.05,15.05,82700
02/29/08,14.9,14.9,14.9,14.9,46200
02/28/08,14.4,14.4,14.4,14.4,30100
02/27/08,14.3,14.3,14.3,14.3,13800
02/26/08,14.7,14.7,14.7,14.7,21700
02/25/08,14.6,14.6,14.6,14.6,29370
02/22/08,14.8,14.8,14.8,14.8,6800
02/21/08,14.8,14.8,14.8,14.8,18200
02/20/08,14.65,14.65,14.65,14.65,13100
02/19/08,14.75,14.75,14.75,14.75,37800
02/18/08,14.6,14.6,14.6,14.6,28300
02/15/08,14.55,14.55,14.55,14.55,58200
02/14/08,14.55,14.55,14.55,14.55,63800
02/13/08,14.7,14.7,14.7,14.7,42700
02/12/2008,14.85,14.85,14.85,14.85,9600
02/11/2008,14.5,14.5,14.5,14.5,33500
02/08/2008,14.5,14.5,14.5,14.5,42900
02/07/2008,14.5,14.5,14.5,14.5,15000
02/06/2008,14.25,14.25,14.25,14.25,71400
02/05/2008,13.9,13.9,13.9,13.9,22600
02/04/2008,14.1,14.1,14.1,14.1,22470
02/01/2008,14,14,14,14,205900
01/31/08,13.35,13.35,13.35,13.35,67200
01/30/08,13.1,13.1,13.1,13.1,32500
01/29/08,13.25,13.25,13.25,13.25,36600
01/28/08,14.25,14.25,14.25,14.25,15200
01/25/08,14.3,14.3,14.3,14.3,109400
01/24/08,14.05,14.05,14.05,14.05,48900
01/23/08,14.35,14.35,14.35,14.35,7300
01/22/08,14.45,14.45,14.45,14.45,80800
01/18/08,14.6,14.6,14.6,14.6,46500
01/17/08,14.75,14.75,14.75,14.75,27400
01/16/08,16.5,16.5,16.5,16.5,2800
01/15/08,16.6,16.6,16.6,16.6,40200
01/14/08,16.65,16.65,16.65,16.65,47400
01/11/2008,16.8,16.8,16.8,16.8,60200
01/10/2008,16.9,16.9,16.9,16.9,105800
01/09/2008,17,17,17,17,54400
01/08/2008,17.05,17.05,17.05,17.05,90700
01/07/2008,16.95,16.95,16.95,16.95,33600
01/04/2008,17,17,17,17,2400
01/02/2008,17.05,17.05,17.05,17.05,3000
12/24/07,17.5,17.5,17.5,17.5,47700
12/21/07,18,18,18,18,79700
12/20/07,17.9,17.9,17.9,17.9,18100
12/18/07,17.8,17.8,17.8,17.8,24300
12/17/07,17.6,17.6,17.6,17.6,87950
12/14/07,18.1,18.1,18.1,18.1,18700
12/13/07,18,18,18,18,30600
12/11/2007,17.75,17.75,17.75,17.75,33900
12/10/2007,17.65,17.65,17.65,17.65,42400
12/07/2007,17.65,17.65,17.65,17.65,29400
12/06/2007,18,18,18,18,239900
12/05/2007,17.45,17.45,17.45,17.45,21000
12/03/2007,17.65,17.65,17.65,17.65,41800
11/30/07,17.4,17.4,17.4,17.4,24800
11/29/07,17.75,17.75,17.75,17.75,23030
11/28/07,17.5,17.5,17.5,17.5,6400
11/27/07,17.55,17.55,17.55,17.55,73900
11/26/07,17.3,17.3,17.3,17.3,81800
11/23/07,17.25,17.25,17.25,17.25,117800
11/22/07,17.15,17.15,17.15,17.15,47200
11/21/07,17,17,17,17,138305
11/20/07,16.95,16.95,16.95,16.95,40500
11/19/07,17.2,17.2,17.2,17.2,26350
11/16/07,16.7,16.7,16.7,16.7,65000
11/15/07,16.5,16.5,16.5,16.5,8300
11/14/07,16.4,16.4,16.4,16.4,22100
11/13/07,16.45,16.45,16.45,16.45,25100
11/12/2007,16.6,16.6,16.6,16.6,20200
11/09/2007,16.55,16.55,16.55,16.55,23663
11/08/2007,16.5,16.5,16.5,16.5,10500
11/07/2007,16.5,16.5,16.5,16.5,39500
11/06/2007,16.35,16.35,16.35,16.35,1100
11/05/2007,16.15,16.15,16.15,16.15,8400
11/02/2007,16.4,16.4,16.4,16.4,5000
11/01/2007,16.45,16.45,16.45,16.45,5117
10/31/07,16.35,16.35,16.35,16.35,7900
10/30/07,16.05,16.05,16.05,16.05,13600
10/29/07,16.05,16.05,16.05,16.05,55900
10/26/07,16.05,16.05,16.05,16.05,26500
10/25/07,16.05,16.05,16.05,16.05,9400
10/24/07,16.3,16.3,16.3,16.3,45900
10/23/07,16.25,16.25,16.25,16.25,127100
10/22/07,16.7,16.7,16.7,16.7,11800
10/19/07,16.8,16.8,16.8,16.8,14500
10/18/07,15.85,15.85,15.85,15.85,14075
10/17/07,15.15,15.15,15.15,15.15,28000
10/16/07,15,15,15,15,136800
10/15/07,14.5,14.5,14.5,14.5,76100
10/12/2007,14.9,14.9,14.9,14.9,36700
10/11/2007,14.1,14.1,14.1,14.1,38000
10/09/2007,14.95,14.95,14.95,14.95,85400
10/08/2007,14.95,14.95,14.95,14.95,51600
10/05/2007,15.1,15.1,15.1,15.1,32800
10/04/2007,16.15,16.15,16.15,16.15,12300
10/03/2007,16.45,16.45,16.45,16.45,146500
10/02/2007,16.75,16.75,16.75,16.75,7000
10/01/2007,17.6,17.6,17.6,17.6,6430
09/28/07,17.5,17.5,17.5,17.5,33600
09/27/07,17.3,17.3,17.3,17.3,60400
09/26/07,17.85,17.85,17.85,17.85,89100
09/25/07,18.05,18.05,18.05,18.05,90600
09/24/07,17.5,17.5,17.5,17.5,45110
09/21/07,18.4,18.4,18.4,18.4,75000
09/20/07,18.25,18.25,18.25,18.25,41300
09/19/07,18.2,18.2,18.2,18.2,53500
09/18/07,18.7,18.7,18.7,18.7,31600
09/17/07,18.95,18.95,18.95,18.95,298400
09/14/07,18.7,18.7,18.7,18.7,114800
09/13/07,18.45,18.45,18.45,18.45,60500
09/12/2007,18.5,18.5,18.5,18.5,48000
09/11/2007,18.85,18.85,18.85,18.85,25110
09/10/2007,18.45,18.45,18.45,18.45,17500
09/07/2007,18.8,18.8,18.8,18.8,22900
09/06/2007,18.75,18.75,18.75,18.75,50600
09/05/2007,18.95,18.95,18.95,18.95,215100
09/04/2007,18.5,18.5,18.5,18.5,35700
09/03/2007,18.95,18.95,18.95,18.95,441300
08/31/07,18.4,18.4,18.4,18.4,26400
08/30/07,18.4,18.4,18.4,18.4,22500
08/29/07,18.55,18.55,18.55,18.55,75600
08/28/07,20,20,20,20,375100
08/27/07,18.45,18.45,18.45,18.45,27300
08/24/07,18.4,18.4,18.4,18.4,240200
08/23/07,18.3,18.3,18.3,18.3,66000
08/22/07,18.5,18.5,18.5,18.5,318400
08/21/07,18.45,18.45,18.45,18.45,148800
08/20/07,18.2,18.2,18.2,18.2,53200
08/17/07,18.9,18.9,18.9,18.9,346600
08/16/07,18.75,18.75,18.75,18.75,62200
08/15/07,18.5,18.5,18.5,18.5,28400
08/14/07,19.05,19.05,19.05,19.05,11160
08/13/07,20.25,20.25,20.25,20.25,179130
08/10/2007,20,20,20,20,351700
08/09/2007,19.3,19.3,19.3,19.3,26100
08/08/2007,19.55,19.55,19.55,19.55,28900
08/07/2007,19.7,19.7,19.7,19.7,37700
08/06/2007,19.45,19.45,19.45,19.45,139500
08/03/2007,19.3,19.3,19.3,19.3,115800
08/02/2007,19.7,19.7,19.7,19.7,200650
08/01/2007,19.65,19.65,19.65,19.65,109100
07/31/07,18.6,18.6,18.6,18.6,49200
07/30/07,18.05,18.05,18.05,18.05,26770
07/27/07,18.35,18.35,18.35,18.35,55400
07/26/07,18.05,18.05,18.05,18.05,64100
07/25/07,18.1,18.1,18.1,18.1,29800
07/24/07,18,18,18,18,38700
07/23/07,18.25,18.25,18.25,18.25,30500
07/20/07,18.2,18.2,18.2,18.2,32300
07/19/07,17.95,17.95,17.95,17.95,75200
07/18/07,17.8,17.8,17.8,17.8,37810
07/17/07,18,18,18,18,43200
07/16/07,18.1,18.1,18.1,18.1,12900
07/13/07,18,18,18,18,47700
07/12/2007,17.25,17.25,17.25,17.25,28900
07/11/2007,18.1,18.1,18.1,18.1,12300
07/10/2007,18,18,18,18,64900
07/09/2007,18.3,18.3,18.3,18.3,34900
07/06/2007,18.05,18.05,18.05,18.05,59800
07/05/2007,18.2,18.2,18.2,18.2,35800
07/04/2007,19.5,19.5,19.5,19.5,391597
07/03/2007,18.45,18.45,18.45,18.45,13840
07/02/2007,18.3,18.3,18.3,18.3,15600
06/29/07,18.7,18.7,18.7,18.7,55650
06/28/07,18.65,18.65,18.65,18.65,22300
06/27/07,18.85,18.85,18.85,18.85,54900
06/26/07,18.3,18.3,18.3,18.3,293500
06/25/07,18.35,18.35,18.35,18.35,30000
06/22/07,18.55,18.55,18.55,18.55,62800
06/21/07,19.4,19.4,19.4,19.4,216900
06/20/07,18.85,18.85,18.85,18.85,376000
06/19/07,19.25,19.25,19.25,19.25,23800
06/18/07,19.25,19.25,19.25,19.25,23800
06/15/07,19.75,19.75,19.75,19.75,118900
06/14/07,19.5,19.5,19.5,19.5,582800
06/13/07,19.85,19.85,19.85,19.85,246635
06/12/2007,19.35,19.35,19.35,19.35,14200
06/11/2007,18.45,18.45,18.45,18.45,46997
06/08/2007,19.15,19.15,19.15,19.15,122500
06/07/2007,19.05,19.05,19.05,19.05,311300
06/06/2007,18.4,18.4,18.4,18.4,71900
06/05/2007,18.65,18.65,18.65,18.65,100400
06/04/2007,17.95,17.95,17.95,17.95,31200
05/31/07,17.95,17.95,17.95,17.95,47400
05/30/07,17.5,17.5,17.5,17.5,246500
05/29/07,17.95,17.95,17.95,17.95,33200
05/28/07,17.7,17.7,17.7,17.7,645490
05/25/07,17.35,17.35,17.35,17.35,27300
05/24/07,17.2,17.2,17.2,17.2,32300
05/23/07,17.5,17.5,17.5,17.5,72500
05/22/07,17.15,17.15,17.15,17.15,144700
05/21/07,18.45,18.45,18.45,18.45,22500
05/18/07,18.6,18.6,18.6,18.6,16100
05/17/07,18.35,18.35,18.35,18.35,38500
05/16/07,18.5,18.5,18.5,18.5,36700
05/15/07,17.8,17.8,17.8,17.8,155900
05/14/07,18.65,18.65,18.65,18.65,48900
05/11/2007,18.45,18.45,18.45,18.45,36350
05/10/2007,18.45,18.45,18.45,18.45,21300
05/09/2007,18.2,18.2,18.2,18.2,13850
05/08/2007,18.25,18.25,18.25,18.25,17100
05/07/2007,18.25,18.25,18.25,18.25,72600
05/04/2007,18.7,18.7,18.7,18.7,24300
05/03/2007,19,19,19,19,72745
05/02/2007,19.85,19.85,19.85,19.85,24400
04/30/07,19.1,19.1,19.1,19.1,14060
04/27/07,19.55,19.55,19.55,19.55,37000
04/26/07,19.5,19.5,19.5,19.5,16400
04/25/07,18.75,18.75,18.75,18.75,53251
04/24/07,19.95,19.95,19.95,19.95,34000
04/23/07,18.45,18.45,18.45,18.45,23200
04/20/07,17.95,17.95,17.95,17.95,28000
04/19/07,18.55,18.55,18.55,18.55,36100
04/18/07,19.45,19.45,19.45,19.45,57800
04/17/07,19.75,19.75,19.75,19.75,79359
04/16/07,20.5,20.5,20.5,20.5,47800
04/13/07,20.75,20.75,20.75,20.75,48700
04/12/2007,21.5,21.5,21.5,21.5,143100
04/11/2007,20.5,20.5,20.5,20.5,277600
04/10/2007,21,21,21,21,107200
04/05/2007,21.25,21.25,21.25,21.25,108400
04/04/2007,20.75,20.75,20.75,20.75,97810
04/03/2007,20,20,20,20,57300
04/02/2007,19.1,19.1,19.1,19.1,73100
03/30/07,18.3,18.3,18.3,18.3,118100
03/29/07,17.9,17.9,17.9,17.9,120300
03/28/07,17.2,17.2,17.2,17.2,35500
03/27/07,16.3,16.3,16.3,16.3,36600
03/26/07,15.8,15.8,15.8,15.8,38400
03/23/07,15,15,15,15,65518
03/22/07,14.8,14.8,14.8,14.8,77034
03/21/07,15.7,15.7,15.7,15.7,15750
03/20/07,16.1,16.1,16.1,16.1,70920
03/19/07,17.55,17.55,17.55,17.55,44800
03/16/07,17,17,17,17,134100
03/15/07,17.5,17.5,17.5,17.5,102800
03/14/07,18.45,18.45,18.45,18.45,46297
03/13/07,17.6,17.6,17.6,17.6,47500
03/12/2007,17.05,17.05,17.05,17.05,69500
03/09/2007,17.1,17.1,17.1,17.1,52600
03/08/2007,16.55,16.55,16.55,16.55,44600
03/07/2007,16.75,16.75,16.75,16.75,97500
03/02/2007,20.25,20.25,20.25,20.25,49600
03/01/2007,22,22,22,22,50956
02/28/07,22.25,22.25,22.25,22.25,122955
02/27/07,24,24,24,24,77430
02/26/07,24,24,24,24,148999
02/23/07,24,24,24,24,375100
02/22/07,24,24,24,24,173396
02/21/07,22,22,22,22,2700
02/20/07,20,20,20,20,3100
02/19/07,18.4,18.4,18.4,18.4,1200
02/16/07,16.75,16.75,16.75,16.75,700
02/15/07,15.25,15.25,15.25,15.25,15100
02/14/07,21.67,21.67,21.67,21.67,105000.4288
02/13/07,21.83,21.83,21.83,21.83,232800.9508
02/12/2007,21.83,21.83,21.83,21.83,187800.767
02/09/2007,21.83,21.83,21.83,21.83,535682.1877
02/08/2007,21.83,21.83,21.83,21.83,258601.0561
02/07/2007,22.33,22.33,22.33,22.33,170400.6959
02/06/2007,22,22,22,22,133800.5464
02/05/2007,22.67,22.67,22.67,22.67,39858.16278
02/02/2007,22.5,22.5,22.5,22.5,164784.673
02/01/2007,22.33,22.33,22.33,22.33,156600.6396
01/31/07,23.33,23.33,23.33,23.33,85650.3498
01/30/07,24,24,24,24,203400.8307
01/29/07,23.83,23.83,23.83,23.83,141600.5783
01/26/07,23.33,23.33,23.33,23.33,162000.6616
01/25/07,23.67,23.67,23.67,23.67,36300.14825
01/24/07,24,24,24,24,41874.17101
01/23/07,24.17,24.17,24.17,24.17,54300.22176
01/22/07,23.67,23.67,23.67,23.67,59400.24259
01/19/07,24.17,24.17,24.17,24.17,717566.9305
01/18/07,24.33,24.33,24.33,24.33,548402.2397
01/17/07,24,24,24,24,158400.6469
01/16/07,23.33,23.33,23.33,23.33,1923007.854
01/15/07,25.67,25.67,25.67,25.67,684002.7935
01/12/2007,24.83,24.83,24.83,24.83,1879207.675
01/11/2007,24.67,24.67,24.67,24.67,285601.1664
01/10/2007,24,24,24,24,1032604.217
01/09/2007,23.33,23.33,23.33,23.33,691202.8229
01/08/2007,22.33,22.33,22.33,22.33,648932.6502
01/05/2007,23.17,23.17,23.17,23.17,466801.9064
01/04/2007,24,24,24,24,557732.2778
01/03/2007,22.5,22.5,22.5,22.5,382801.5634
01/02/2007,23.33,23.33,23.33,23.33,425935.7395
12/29/06,23.5,23.5,23.5,23.5,177600.7253
12/28/06,23,23,23,23,223800.914
12/27/06,23.33,23.33,23.33,23.33,155400.6347
12/22/06,21.83,21.83,21.83,21.83,152400.6224
12/21/06,23.67,23.67,23.67,23.67,345469.4109
12/20/06,24.33,24.33,24.33,24.33,195000.7964
12/19/06,26.67,26.67,26.67,26.67,306571.252
12/18/06,29.5,29.5,29.5,29.5,3746271.3
12/15/06,25.17,25.17,25.17,25.17,2347785.588
12/14/06,23,23,23,23,879399.5915
12/13/06,21,21,21,21,142680.5827
12/11/2006,21,21,21,21,442861.8086
12/08/2006,20.67,20.67,20.67,20.67,864213.5294
12/07/2006,20.67,20.67,20.67,20.67,3054012.473
12/06/2006,20.33,20.33,20.33,20.33,430993.7602
12/05/2006,20.33,20.33,20.33,20.33,1036204.232
12/04/2006,20.67,20.67,20.67,20.67,797403.2566
12/01/2006,21,21,21,21,855003.4918
11/30/06,20.83,20.83,20.83,20.83,247537.0109
11/29/06,21.17,21.17,21.17,21.17,905403.6977
11/28/06,21.17,21.17,21.17,21.17,1647984.73
11/27/06,20.83,20.83,20.83,20.83,48600.19848
11/24/06,21.5,21.5,21.5,21.5,657002.6832
11/23/06,21,21,21,21,394801.6124
11/22/06,21.67,21.67,21.67,21.67,473101.9321
11/21/06,21.17,21.17,21.17,21.17,559850.2864
11/20/06,20.5,20.5,20.5,20.5,277201.1321
11/17/06,19.83,19.83,19.83,19.83,231600.9459
11/16/06,19.33,19.33,19.33,19.33,435499.7786
11/15/06,19.5,19.5,19.5,19.5,544700.2246
11/14/06,19.17,19.17,19.17,19.17,1063204.342
11/13/06,19.5,19.5,19.5,19.5,1698546.937
11/10/2006,19.17,19.17,19.17,19.17,1945387.945
11/09/2006,20,20,20,20,795543.249
11/08/2006,22.17,22.17,22.17,22.17,1653876.754
11/07/2006,24.33,24.33,24.33,24.33,5706245.304
11/06/2006,22.83,22.83,22.83,22.83,2301189.398
11/03/2006,20.83,20.83,20.83,20.83,3169506.944
11/02/2006,19,19,19,19,3651290.912
11/01/2006,17.33,17.33,17.33,17.33,1978178.079
10/31/06,15.83,15.83,15.83,15.83,1978808.081
10/30/06,14.42,14.42,14.42,14.42,1634742.676
10/27/06,13.25,13.25,13.25,13.25,1690806.905
10/26/06,12.25,12.25,12.25,12.25,890283.6359
10/25/06,11.25,11.25,11.25,11.25,391969.6008
10/23/06,10.58,10.58,10.58,10.58,542162.2142
10/19/06,9.75,9.75,9.75,9.75,840843.434
10/18/06,9.67,9.67,9.67,9.67,690602.8204
10/17/06,9.58,9.58,9.58,9.58,378433.5455
10/16/06,9.08,9.08,9.08,9.08,493016.0135
10/13/06,9.42,9.42,9.42,9.42,676202.7616
10/12/2006,9,9,9,9,710300.9009
10/11/2006,8.75,8.75,8.75,8.75,719804.9397
10/09/2006,8.58,8.58,8.58,8.58,1113004.546
10/06/2006,8.75,8.75,8.75,8.75,221400.9042
10/05/2006,9.58,9.58,9.58,9.58,1250543.107
10/04/2006,9.17,9.17,9.17,9.17,3295441.459
10/03/2006,8.83,8.83,8.83,8.83,613496.5055
10/02/2006,8.5,8.5,8.5,8.5,568202.3205
09/29/06,8.75,8.75,8.75,8.75,461011.8828
09/28/06,8.21,8.21,8.21,8.21,777657.176
09/27/06,7.58,7.58,7.58,7.58,232020.9476
09/26/06,7.37,7.37,7.37,7.37,363157.4831
09/25/06,7.08,7.08,7.08,7.08,439201.7937
09/22/06,7.71,7.71,7.71,7.71,3813015.572
09/21/06,8.04,8.04,8.04,8.04,248401.0145
09/20/06,8.58,8.58,8.58,8.58,870345.5545
09/19/06,8.42,8.42,8.42,8.42,294781.2039
09/18/06,9.08,9.08,9.08,9.08,1263245.159
09/15/06,8.42,8.42,8.42,8.42,227400.9287
09/14/06,8.17,8.17,8.17,8.17,294259.2018
09/13/06,7.5,7.5,7.5,7.5,366601.4972
09/12/2006,6.92,6.92,6.92,6.92,284401.1615
09/11/2006,6.79,6.79,6.79,6.79,158400.6469
09/08/2006,6.42,6.42,6.42,6.42,311857.2736
09/07/2006,6.12,6.12,6.12,6.12,6279157.644
09/06/2006,5.75,5.75,5.75,5.75,336661.3749
09/05/2006,5.46,5.46,5.46,5.46,294601.2032
09/04/2006,5.25,5.25,5.25,5.25,568694.3225
09/01/2006,5.25,5.25,5.25,5.25,217290.8874
08/31/06,5.12,5.12,5.12,5.12,56400.23034
08/30/06,5.12,5.12,5.12,5.12,142728.5829
08/29/06,5.12,5.12,5.12,5.12,166800.6812
08/28/06,5.12,5.12,5.12,5.12,72600.2965
08/25/06,5.04,5.04,5.04,5.04,107700.4398
08/24/06,5.21,5.21,5.21,5.21,70500.28792
08/23/06,5,5,5,5,102000.4166
08/22/06,4.96,4.96,4.96,4.96,46050.18807
08/21/06,4.96,4.96,4.96,4.96,56820.23205
08/18/06,4.96,4.96,4.96,4.96,188232.7687
08/17/06,4.96,4.96,4.96,4.96,230040.9395
08/16/06,4.92,4.92,4.92,4.92,93600.38226
08/15/06,5,5,5,5,56208.22955
08/14/06,4.96,4.96,4.96,4.96,62406.25487
08/11/2006,4.96,4.96,4.96,4.96,310501.2681
08/09/2006,4.92,4.92,4.92,4.92,231576.9458
08/08/2006,4.92,4.92,4.92,4.92,539288.2025
08/07/2006,4.83,4.83,4.83,4.83,11100.04533
08/04/2006,4.92,4.92,4.92,4.92,284497.1619
08/03/2006,4.87,4.87,4.87,4.87,260755.0649
08/02/2006,4.83,4.83,4.83,4.83,42000.17153
08/01/2006,4.92,4.92,4.92,4.92,473995.9358
07/31/06,4.83,4.83,4.83,4.83,532700.1755
07/28/06,4.96,4.96,4.96,4.96,73386.29971
07/27/06,4.83,4.83,4.83,4.83,77682.31725
07/26/06,4.79,4.79,4.79,4.79,156414.6388
07/25/06,4.79,4.79,4.79,4.79,41700.1703
07/24/06,4.79,4.79,4.79,4.79,128400.5244
07/21/06,4.75,4.75,4.75,4.75,1334381.45
07/20/06,4.71,4.71,4.71,4.71,65400.26709
07/19/06,4.67,4.67,4.67,4.67,571844.3354
07/18/06,4.62,4.62,4.62,4.62,60000.24504
07/17/06,4.79,4.79,4.79,4.79,537392.1947
07/14/06,4.71,4.71,4.71,4.71,141672.5786
